date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:18	2798/2798	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:18%20GMT	http://www.tivodart.narod.ru/tolgskaya.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/tolgskaya.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:19	7657/7657	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca4-1de9%22	http://www.tivodart.narod.ru/tolgskaya1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/tolgskaya1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:19	2632/2632	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:19%20GMT	http://www.tivodart.narod.ru/ustug.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/ustug.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:20	14988/14988	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca6-3a8c%22	http://www.tivodart.narod.ru/ustuzkoe1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/ustuzkoe1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:20	2519/2519	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:20%20GMT	http://www.tivodart.narod.ru/kibm.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/kibm.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:21	10805/10805	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c6a-2a35%22	http://www.tivodart.narod.ru/kibm1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/kibm1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:21	2521/2521	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:21%20GMT	http://www.tivodart.narod.ru/eibm.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/eibm.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:21	10091/10091	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c66-276b%22	http://www.tivodart.narod.ru/eibm1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/eibm1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:22	2589/2589	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:21%20GMT	http://www.tivodart.narod.ru/rh.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/rh.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:22	11316/11316	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c8c-2c34%22	http://www.tivodart.narod.ru/rh1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/rh1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:22	2484/2484	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:22%20GMT	http://www.tivodart.narod.ru/as.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/as.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:23	9132/9132	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c52-23ac%22	http://www.tivodart.narod.ru/as1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/as1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:23	2429/2429	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:23%20GMT	http://www.tivodart.narod.ru/sch.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/sch.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:23	7789/7789	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c9e-1e6d%22	http://www.tivodart.narod.ru/sch1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/sch1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:24	2470/2470	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:24%20GMT	http://www.tivodart.narod.ru/fl.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/fl.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:24	12106/12106	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c68-2f4a%22	http://www.tivodart.narod.ru/fl1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/fl1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:25	2495/2495	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:25%20GMT	http://www.tivodart.narod.ru/amv.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/amv.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:25	8471/8471	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4e-2117%22	http://www.tivodart.narod.ru/amv1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/amv1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:25	2513/2513	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:25%20GMT	http://www.tivodart.narod.ru/vhe.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vhe.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:26	10579/10579	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca8-2953%22	http://www.tivodart.narod.ru/vhe1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vhe1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:26	2439/2439	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:26%20GMT	http://www.tivodart.narod.ru/pa.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pa.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:27	9570/9570	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c78-2562%22	http://www.tivodart.narod.ru/pa1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pa1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:27	2481/2481	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:27%20GMT	http://www.tivodart.narod.ru/big.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/big.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:27	10762/10762	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c5e-2a0a%22	http://www.tivodart.narod.ru/big1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/big1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:28	2481/2481	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:28%20GMT	http://www.tivodart.narod.ru/vz.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vz.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:28	9409/9409	---M--	200	added ('OK')	image/jpeg	etag:%22515e2cac-24c1%22	http://www.tivodart.narod.ru/vz1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vz1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:29	2550/2550	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:28%20GMT	http://www.tivodart.narod.ru/pd.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pd.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:29	9985/9985	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c78-2701%22	http://www.tivodart.narod.ru/pd1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pd1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:29	2765/2765	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:29%20GMT	http://www.tivodart.narod.ru/angel.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/angel.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:30	4638/4638	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4e-121e%22	http://www.tivodart.narod.ru/angel1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/angel1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:30	2633/2633	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:30%20GMT	http://www.tivodart.narod.ru/troica.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/troica.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:30	4444/4444	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca4-115c%22	http://www.tivodart.narod.ru/troica1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/troica1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:31	2601/2601	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:31%20GMT	http://www.tivodart.narod.ru/umilenie.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/umilenie.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:31	4741/4741	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca6-1285%22	http://www.tivodart.narod.ru/umilenie1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/umilenie1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:32	2696/2696	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:32%20GMT	http://www.tivodart.narod.ru/poch.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/poch.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:32	6209/6209	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c7a-1841%22	http://www.tivodart.narod.ru/poch1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/poch1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:33	2583/2583	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:32%20GMT	http://www.tivodart.narod.ru/satana.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/satana.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:33	3562/3562	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c9c-dea%22	http://www.tivodart.narod.ru/satana1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/satana1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:33	2516/2516	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:33%20GMT	http://www.tivodart.narod.ru/yar.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/yar.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:34	4977/4977	---M--	200	added ('OK')	image/jpeg	etag:%22515e2cae-1371%22	http://www.tivodart.narod.ru/yar1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/yar1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:34	2668/2668	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:34%20GMT	http://www.tivodart.narod.ru/nerid.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/nerid.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:34	5769/5769	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c72-1689%22	http://www.tivodart.narod.ru/nerid1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/nerid1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:35	2553/2553	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:35%20GMT	http://www.tivodart.narod.ru/akhranitel.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/akhranitel.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:35	6482/6482	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4c-1952%22	http://www.tivodart.narod.ru/akhranitel1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/akhranitel1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:35	2637/2637	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:35%20GMT	http://www.tivodart.narod.ru/mikhail.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/mikhail.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:36	10785/10785	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4c-2a21%22	http://www.tivodart.narod.ru/am1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/am1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:36	2728/2728	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:36%20GMT	http://www.tivodart.narod.ru/georgii.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/georgii.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:36	6067/6067	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c68-17b3%22	http://www.tivodart.narod.ru/georgii1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/georgii1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:37	2693/2693	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:37%20GMT	http://www.tivodart.narod.ru/arch_m.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/arch_m.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:37	7832/7832	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4e-1e98%22	http://www.tivodart.narod.ru/arch_m1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/arch_m1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:38	2763/2763	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:38%20GMT	http://www.tivodart.narod.ru/predtecha.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/predtecha.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:38	5766/5766	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c80-1686%22	http://www.tivodart.narod.ru/predtecha1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/predtecha1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:39	2761/2761	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:38%20GMT	http://www.tivodart.narod.ru/yaros.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/yaros.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:39	5953/5953	---M--	200	added ('OK')	image/jpeg	etag:%22515e2cb0-1741%22	http://www.tivodart.narod.ru/yaros1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/yaros1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:39	2503/2503	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:39%20GMT	http://www.tivodart.narod.ru/chudo.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/chudo.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:40	4141/4141	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c60-102d%22	http://www.tivodart.narod.ru/chudo1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/chudo1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:41	3941/3941	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4c-f65%22	http://www.tivodart.narod.ru/alexandr_nevski1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/alexandr_nevski1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:42	3948/3948	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c68-f6c%22	http://www.tivodart.narod.ru/ilya1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/ilya1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:42	53551/53551	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c4c-d12f%22	http://www.tivodart.narod.ru/alexandr_nevski.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/alexandr_nevski.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:43	2399/2399	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:43%20GMT	http://www.tivodart.narod.ru/terezka.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/terezka.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:44	10994/10994	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c5a-2af2%22	http://www.tivodart.narod.ru/avcum1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/avcum1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:45	2415/2415	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:45%20GMT	http://www.tivodart.narod.ru/beregdet.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/beregdet.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:48	15250/15250	---M--	200	added ('OK')	image/jpeg	etag:%22582ff1f7-3b92%22	http://www.tivodart.narod.ru/beregdet1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/beregdet1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:49	55509/55509	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c68-d8d5%22	http://www.tivodart.narod.ru/ilya.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/ilya.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:49	2504/2504	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:49%20GMT	http://www.tivodart.narod.ru/hust.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/hust.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:50	44021/44021	---M--	200	added ('OK')	image/jpeg	etag:%22531dd02f-abf5%22	http://www.tivodart.narod.ru/terezka1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/terezka1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:50	2344/2344	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:50%20GMT	http://www.tivodart.narod.ru/rikaoseni.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/rikaoseni.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:50	61734/61734	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c54-f126%22	http://www.tivodart.narod.ru/avacum.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/avacum.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:51	2297/2297	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:50%20GMT	http://www.tivodart.narod.ru/sviattih.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/sviattih.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:51	15875/15875	---M--	200	added ('OK')	image/jpeg	etag:%22582ff215-3e03%22	http://www.tivodart.narod.ru/hust1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/hust1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:51	2392/2392	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:51%20GMT	http://www.tivodart.narod.ru/litvechnatro.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/litvechnatro.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:52	2344/2344	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:52%20GMT	http://www.tivodart.narod.ru/vechnaspas.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vechnaspas.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:53	19928/19928	---M--	200	added ('OK')	image/jpeg	etag:%22582ff290-4dd8%22	http://www.tivodart.narod.ru/sviattih1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/sviattih1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:54	17989/17989	---M--	200	added ('OK')	image/jpeg	etag:%22582ff249-4645%22	http://www.tivodart.narod.ru/litvechnatro1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/litvechnatro1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:54	2375/2375	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:54%20GMT	http://www.tivodart.narod.ru/stejka.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/stejka.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:55	16819/16819	---M--	200	added ('OK')	image/jpeg	etag:%22582ff2a1-41b3%22	http://www.tivodart.narod.ru/vechnaspas1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vechnaspas1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:55	2329/2329	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:55%20GMT	http://www.tivodart.narod.ru/straji.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/straji.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:56	2400/2400	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:56%20GMT	http://www.tivodart.narod.ru/kutok.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/kutok.html	(from http://www.tivodart.narod.ru/gallery.html)
15:41:58	25833/25833	---M--	200	added ('OK')	image/jpeg	etag:%2252931e14-64e9%22	http://www.tivodart.narod.ru/stejka1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/stejka1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:41:59	2289/2289	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:41:59%20GMT	http://www.tivodart.narod.ru/vecherie.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vecherie.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:00	35167/35167	---M--	200	added ('OK')	image/jpeg	etag:%2252931e42-895f%22	http://www.tivodart.narod.ru/straji1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/straji1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:01	26205/26205	---M--	200	added ('OK')	image/jpeg	etag:%2252931b0b-665d%22	http://www.tivodart.narod.ru/kutok1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/kutok1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:01	2373/2373	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:01%20GMT	http://www.tivodart.narod.ru/dotik.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/dotik.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:02	2326/2326	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:02%20GMT	http://www.tivodart.narod.ru/pokaleto.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pokaleto.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:03	28482/28482	---M--	200	added ('OK')	image/jpeg	etag:%2252931ea2-6f42%22	http://www.tivodart.narod.ru/vecherie1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vecherie1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:04	2465/2465	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:04%20GMT	http://www.tivodart.narod.ru/vesvech.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vesvech.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:06	7511/7511	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c74-1d57%22	http://www.tivodart.narod.ru/op1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/op1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:06	34619/34619	---M--	200	added ('OK')	image/jpeg	etag:%2252931a50-873b%22	http://www.tivodart.narod.ru/dotik1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/dotik1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:07	35477/35477	---M--	200	added ('OK')	image/jpeg	etag:%2252931d13-8a95%22	http://www.tivodart.narod.ru/pokaleto1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/pokaleto1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:08	6516/6516	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c74-1974%22	http://www.tivodart.narod.ru/op2.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/op2.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:08	2503/2503	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:06%20GMT	http://www.tivodart.narod.ru/peredpoln.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/peredpoln.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:08	2490/2490	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:08%20GMT	http://www.tivodart.narod.ru/veschor.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/veschor.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:09	2418/2418	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:09%20GMT	http://www.tivodart.narod.ru/zp.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/zp.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:09	9435/9435	---M--	200	added ('OK')	image/jpeg	etag:%22515e2c76-24db%22	http://www.tivodart.narod.ru/p1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/p1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:09	2637/2637	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:09%20GMT	http://www.tivodart.narod.ru/zimvech.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/zimvech.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:10	6882/6882	---M--	200	added ('OK')	image/jpeg	etag:%22515e2cb0-1ae2%22	http://www.tivodart.narod.ru/zp1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/zp1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:10	3917/3917	---M--	200	added ('OK')	image/jpeg	etag:%22515e2cb0-f4d%22	http://www.tivodart.narod.ru/zimvech1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/zimvech1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
15:42:10	2687/2687	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2013:42:10%20GMT	http://www.tivodart.narod.ru/vesnavgor.html	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vesnavgor.html	(from http://www.tivodart.narod.ru/gallery.html)
15:42:11	3439/3439	---M--	200	added ('OK')	image/jpeg	etag:%22515e2ca8-d6f%22	http://www.tivodart.narod.ru/vesnavgor1.jpg	C:/Users/epino/Downloads/ti/www.tivodart.narod.ru/vesnavgor1.jpg	(from http://www.tivodart.narod.ru/gallery.html)
